ID,Country,Year,Series,Value
56,Belgium,2014,Public expenditure on education (% of GDP),6.6
84,Belize,2003,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),18.4
84,Belize,2003,All staff compensation as % of total expenditure in public institutions (%),62.3
84,Belize,2003,Capital expenditure as % of total expenditure in public institutions (%),19.3
84,Belize,2003,Public expenditure on education (% of government expenditure),16.2
84,Belize,2003,Public expenditure on education (% of GDP),5.2
84,Belize,2004,Expenditure by level of education: pre-primary (as % of government expenditure),0.6
84,Belize,2004,Expenditure by level of education: primary (as % of government expenditure),42.6
84,Belize,2004,Expenditure by level of education: secondary (as % of government expenditure),39.2
84,Belize,2004,Expenditure by level of education: tertiary (as % of government expenditure),10.8
84,Belize,2004,Public expenditure on education (% of government expenditure),16.8
84,Belize,2004,Public expenditure on education (% of GDP),5.3
84,Belize,2010,Expenditure by level of education: pre-primary (as % of government expenditure),1.5
84,Belize,2010,Expenditure by level of education: primary (as % of government expenditure),46.1
84,Belize,2010,Expenditure by level of education: secondary (as % of government expenditure),41.1
84,Belize,2010,Expenditure by level of education: tertiary (as % of government expenditure),8.7
84,Belize,2010,Public expenditure on education (% of government expenditure),23.1
84,Belize,2010,Public expenditure on education (% of GDP),6.6
84,Belize,2015,Expenditure by level of education: pre-primary (as % of government expenditure),4.9
84,Belize,2015,Expenditure by level of education: primary (as % of government expenditure),32.9
84,Belize,2015,Expenditure by level of education: secondary (as % of government expenditure),41.2
84,Belize,2015,Expenditure by level of education: tertiary (as % of government expenditure),11.8
84,Belize,2015,Public expenditure on education (% of government expenditure),21.2
84,Belize,2015,Public expenditure on education (% of GDP),6.7
84,Belize,2017,Expenditure by level of education: pre-primary (as % of government expenditure),4.6
84,Belize,2017,Expenditure by level of education: primary (as % of government expenditure),31.8
84,Belize,2017,Expenditure by level of education: secondary (as % of government expenditure),41
84,Belize,2017,Expenditure by level of education: tertiary (as % of government expenditure),10.9
84,Belize,2017,Public expenditure on education (% of GDP),7.4
204,Benin,2001,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),15.2
204,Benin,2001,All staff compensation as % of total expenditure in public institutions (%),56.8
204,Benin,2001,Capital expenditure as % of total expenditure in public institutions (%),28
204,Benin,2001,Expenditure by level of education: pre-primary (as % of government expenditure),1.2
204,Benin,2001,Expenditure by level of education: primary (as % of government expenditure),55.4
204,Benin,2001,Expenditure by level of education: secondary (as % of government expenditure),25.1
204,Benin,2001,Expenditure by level of education: tertiary (as % of government expenditure),18.3
204,Benin,2001,Public expenditure on education (% of government expenditure),15.3
204,Benin,2001,Public expenditure on education (% of GDP),3.2
204,Benin,2005,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),13.3
204,Benin,2005,All staff compensation as % of total expenditure in public institutions (%),73
204,Benin,2005,Capital expenditure as % of total expenditure in public institutions (%),13.7
204,Benin,2005,Expenditure by level of education: primary (as % of government expenditure),46
204,Benin,2005,Expenditure by level of education: secondary (as % of government expenditure),32.8
204,Benin,2005,Expenditure by level of education: tertiary (as % of government expenditure),21.2
204,Benin,2005,Public expenditure on education (% of government expenditure),18.8
204,Benin,2005,Public expenditure on education (% of GDP),3.6
204,Benin,2010,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),6.2
204,Benin,2010,All staff compensation as % of total expenditure in public institutions (%),85.7
204,Benin,2010,Capital expenditure as % of total expenditure in public institutions (%),8.2
204,Benin,2010,Expenditure by level of education: pre-primary (as % of government expenditure),2.6
204,Benin,2010,Expenditure by level of education: primary (as % of government expenditure),52.8
204,Benin,2010,Expenditure by level of education: secondary (as % of government expenditure),28
204,Benin,2010,Expenditure by level of education: tertiary (as % of government expenditure),15.6
204,Benin,2010,Public expenditure on education (% of government expenditure),26.1
204,Benin,2010,Public expenditure on education (% of GDP),5
204,Benin,2015,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),22.2
204,Benin,2015,All staff compensation as % of total expenditure in public institutions (%),69.5
204,Benin,2015,Capital expenditure as % of total expenditure in public institutions (%),8.3
204,Benin,2015,Expenditure by level of education: pre-primary (as % of government expenditure),4.3
204,Benin,2015,Expenditure by level of education: primary (as % of government expenditure),49.8
204,Benin,2015,Expenditure by level of education: secondary (as % of government expenditure),23.7
204,Benin,2015,Expenditure by level of education: tertiary (as % of government expenditure),22.1
204,Benin,2015,Public expenditure on education (% of government expenditure),17.5
204,Benin,2015,Public expenditure on education (% of GDP),4.4
60,Bermuda,2005,Expenditure by level of education: pre-primary (as % of government expenditure),7
60,Bermuda,2005,Expenditure by level of education: primary (as % of government expenditure),40.7
60,Bermuda,2005,Expenditure by level of education: secondary (as % of government expenditure),52.3
60,Bermuda,2005,Public expenditure on education (% of government expenditure),12.1
60,Bermuda,2005,Public expenditure on education (% of GDP),2
60,Bermuda,2010,Expenditure by level of education: pre-primary (as % of government expenditure),8.9
60,Bermuda,2010,Expenditure by level of education: primary (as % of government expenditure),30.8
60,Bermuda,2010,Expenditure by level of education: secondary (as % of government expenditure),45.4
60,Bermuda,2010,Expenditure by level of education: tertiary (as % of government expenditure),13.5
60,Bermuda,2010,Public expenditure on education (% of government expenditure),12.9
60,Bermuda,2010,Public expenditure on education (% of GDP),2.6
60,Bermuda,2015,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),18.6
60,Bermuda,2015,All staff compensation as % of total expenditure in public institutions (%),79.9
60,Bermuda,2015,Capital expenditure as % of total expenditure in public institutions (%),1.5
60,Bermuda,2015,Expenditure by level of education: pre-primary (as % of government expenditure),7
60,Bermuda,2015,Expenditure by level of education: primary (as % of government expenditure),30.7
60,Bermuda,2015,Expenditure by level of education: secondary (as % of government expenditure),44.3
60,Bermuda,2015,Public expenditure on education (% of government expenditure),9
60,Bermuda,2015,Public expenditure on education (% of GDP),1.7
60,Bermuda,2017,Expenditure by level of education: pre-primary (as % of government expenditure),6.5
60,Bermuda,2017,Expenditure by level of education: primary (as % of government expenditure),32.2
60,Bermuda,2017,Expenditure by level of education: secondary (as % of government expenditure),44.4
60,Bermuda,2017,Expenditure by level of education: tertiary (as % of government expenditure),17
60,Bermuda,2017,Public expenditure on education (% of GDP),1.5
